GLG_Player,GLG_Tm,GLG_Age,GLG_G,GLG_MP,GLG_PER,GLG_TS%,GLG_3PAr,GLG_FTr,GLG_ORB%,GLG_DRB%,GLG_TRB%,GLG_AST%,GLG_STL%,GLG_BLK%,GLG_TOV%,GLG_USG%,GLG_Ws-dum,GLG_OWS,GLG_DWS,GLG_WS,GLG_WS/48,GLG_Bpm-dum,GLG_OBPM,GLG_DBPM,GLG_BPM,GLG_VORP
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
D.J. Stephen,IO,25,11,378,21.4,0.649,0.358,0.308,6.8,17.0,11.9,5.0,2.2,3.2,6.2,16.9,,1.1,0.7,1.8,0.232,,3.0,2.2,5.2,1.1
David Stockto,RE,24,45,1411,17.7,0.552,0.359,0.278,2.1,8.1,5.2,32.4,1.6,0.5,13.6,24.5,,3.1,0.6,3.7,0.126,,2.7,-2.3,0.4,1.4
Michael Stockto,CA,26,50,1148,13.4,0.533,0.290,0.287,1.7,11.8,6.7,29.7,2.1,0.1,17.1,18.0,,1.3,1.5,2.8,0.117,,0.2,0.3,0.5,1.2
Jarnell Stoke,SF,22,28,860,28.7,0.680,0.024,0.295,14.4,21.0,17.9,7.1,1.8,1.9,9.2,24.3,,3.6,1.6,5.2,0.292,,5.2,0.4,5.6,2.7
Andre Stringe,MA,24,45,924,11.1,0.491,0.550,0.173,2.2,9.9,6.1,27.3,2.0,0.3,20.1,20.2,,-0.1,0.8,0.7,0.038,,-1.1,-1.5,-2.5,-0.2
Ben Stron,WE,29,10,154,12.9,0.506,0.022,0.222,10.5,16.8,13.8,5.7,0.3,2.1,5.7,14.9,,0.2,0.2,0.4,0.113,,-2.0,-0.7,-2.6,0.0
Scott Sugg,RA,26,50,1801,12.4,0.575,0.441,0.214,0.9,9.1,5.1,8.4,1.0,0.4,12.8,21.7,,1.3,1.4,2.6,0.070,,0.5,-1.5,-1.1,0.7
DaJuan Summer,WE,28,3,117,24.9,0.606,0.193,0.228,9.9,19.3,14.8,9.3,2.6,0.7,8.7,25.8,,0.3,0.2,0.5,0.211,,3.5,-0.6,2.9,0.2
Jarvis Summer,RI,22,3,23,-3.0,0.000,0.500,0.000,0.0,4.6,2.3,0.0,0.0,3.3,0.0,3.6,,0.0,0.0,0.0,-0.088,,-7.7,-0.9,-8.6,-0.1
Leon Sutto,ID,27,7,106,5.0,0.462,0.615,0.000,1.0,7.5,4.2,20.4,2.4,0.0,31.6,15.9,,-0.2,0.1,-0.1,-0.052,,-5.6,-1.2,-6.7,-0.2
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Keifer Syke,AU,22,50,1549,11.6,0.518,0.172,0.271,1.4,11.0,6.4,16.0,1.3,0.3,14.3,20.2,,0.6,1.5,2.2,0.067,,-1.5,0.0,-1.5,0.3
Gary Talto,TOT,25,53,1361,11.1,0.498,0.330,0.187,1.6,11.1,6.2,23.8,1.4,0.1,16.4,16.8,,0.5,0.4,0.9,0.031,,-0.8,-2.0,-2.8,-0.4
Gary Talto,GR,25,30,768,12.1,0.506,0.295,0.193,1.5,9.8,5.7,24.1,1.5,0.0,14.5,18.0,,0.5,0.2,0.6,0.040,,0.0,-2.4,-2.4,-0.1
Gary Talto,DE,25,23,593,9.8,0.486,0.383,0.179,1.6,12.7,6.9,23.5,1.4,0.1,19.0,15.3,,0.0,0.2,0.2,0.019,,-1.7,-1.6,-3.2,-0.3
Chris Tan,IO,20,9,68,2.0,0.339,0.278,0.333,1.6,8.1,4.9,4.2,1.5,0.0,12.7,15.3,,-0.2,0.1,-0.1,-0.069,,-7.6,-0.9,-8.5,-0.2
Asauhn Dixon-Tatu,MA,24,16,218,7.4,0.397,0.000,0.264,14.9,18.0,16.5,0.0,0.2,4.0,13.2,13.6,,-0.1,0.2,0.1,0.029,,-6.7,-2.8,-9.6,-0.7
Walter Tavare,TOT,23,29,627,24.6,0.680,0.000,0.509,16.7,25.8,21.4,3.1,1.1,12.6,21.8,18.0,,1.3,1.6,2.9,0.221,,-0.8,5.8,5.0,1.8
Walter Tavare,AU,23,25,544,26.8,0.689,0.000,0.527,17.8,26.0,22.1,3.6,1.1,12.6,20.0,18.5,,1.4,1.4,2.9,0.252,,0.5,6.2,6.7,2.0
Walter Tavare,CA,23,2,38,5.3,0.694,0.000,1.000,8.8,32.3,20.5,0.0,1.3,4.2,51.0,13.5,,-0.1,0.1,0.0,0.010,,-9.8,0.1,-9.7,-0.1
Walter Tavare,BA,23,2,45,13.4,0.524,0.000,0.091,9.7,17.8,13.7,0.0,0.0,19.3,25.9,15.0,,-0.1,0.1,0.0,0.024,,-8.5,5.6,-2.9,0.0
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Marquis Teagu,OK,22,50,1636,12.6,0.498,0.250,0.290,1.0,8.0,4.5,29.1,1.0,0.6,15.9,24.0,,0.1,1.2,1.2,0.036,,-1.2,-1.7,-2.9,-0.6
Xavier Thame,FO,25,48,1204,12.0,0.509,0.430,0.252,1.6,10.8,6.1,18.3,2.0,0.5,12.1,16.8,,0.6,1.2,1.8,0.070,,-0.5,0.1,-0.4,0.8
Adonis Thoma,GR,22,2,50,3.5,0.417,0.583,0.000,0.0,18.9,9.4,0.0,0.0,1.8,7.7,11.6,,-0.1,0.0,0.0,-0.045,,-6.0,-4.2,-10.3,-0.2
Deshaun Thoma,AU,24,47,1360,18.9,0.566,0.162,0.163,9.0,14.4,11.8,13.4,1.0,1.0,11.2,22.6,,2.7,1.5,4.3,0.151,,2.1,0.2,2.3,2.4
Malcolm Thoma,LO,27,7,242,23.0,0.586,0.172,0.312,11.3,27.3,19.0,12.2,1.2,5.9,8.6,20.4,,0.6,0.3,1.0,0.192,,1.7,2.7,4.3,0.6
Mychel Thompso,SA,27,14,407,11.5,0.523,0.556,0.258,0.5,11.7,6.1,9.2,1.9,1.3,10.2,19.8,,0.0,0.4,0.4,0.049,,-1.4,-1.0,-2.4,-0.1
Sam Thompso,TOT,23,43,1183,8.9,0.520,0.248,0.218,3.3,9.2,6.2,6.2,1.7,0.6,13.2,13.4,,0.1,0.4,0.5,0.022,,-1.6,-0.6,-2.2,-0.1
Sam Thompso,GR,23,16,423,5.8,0.429,0.250,0.250,2.8,9.2,6.0,5.9,1.4,1.1,13.1,11.3,,-0.3,0.1,-0.2,-0.019,,-2.9,-0.2,-3.1,-0.2
Sam Thompso,DE,23,27,760,10.7,0.557,0.248,0.205,3.6,9.1,6.3,6.4,1.8,0.4,13.3,14.6,,0.4,0.3,0.7,0.045,,-0.8,-0.8,-1.7,0.1
Marcus Thornto,MA,22,12,325,14.8,0.571,0.496,0.240,1.4,7.0,4.3,14.3,0.9,0.9,9.5,21.2,,0.5,0.2,0.7,0.099,,1.3,-2.8,-1.5,0.1
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Jarvis Threat,RI,22,42,937,16.9,0.543,0.253,0.609,4.3,9.4,6.8,17.2,2.5,0.3,14.3,24.8,,1.3,0.4,1.6,0.084,,0.2,-2.7,-2.4,-0.2
J.P. Tokot,OK,22,48,1276,13.9,0.523,0.144,0.352,5.5,10.4,7.9,12.0,2.8,1.6,14.8,19.7,,0.4,1.7,2.1,0.080,,-1.4,1.9,0.5,1.3
Chad Topper,RE,30,34,728,12.7,0.681,0.906,0.047,2.5,9.5,6.0,6.6,1.0,0.2,7.6,13.2,,1.6,0.2,1.8,0.121,,3.8,-2.1,1.7,1.1
Axel Toupan,RA,23,32,949,14.7,0.552,0.329,0.480,3.8,16.5,10.4,19.1,1.7,0.4,17.7,23.7,,0.6,1.1,1.7,0.085,,0.1,0.3,0.4,0.9
Jabril Trawic,SF,23,47,968,14.2,0.566,0.352,0.439,3.7,9.2,6.5,10.4,2.8,1.5,13.8,21.1,,1.0,1.7,2.7,0.135,,0.3,0.7,1.0,1.2
Travis Trice II,WE,23,49,1668,15.3,0.526,0.293,0.250,1.3,9.7,5.6,25.7,2.0,0.2,13.9,21.7,,1.4,1.8,3.1,0.091,,1.0,-0.7,0.3,1.6
Ralston Turne,GR,24,21,359,5.7,0.519,0.654,0.141,0.7,9.5,5.1,3.9,1.1,0.5,11.7,11.7,,0.0,0.1,0.0,0.005,,-1.5,-2.0,-3.5,-0.2
Mark Tyndal,RE,30,48,1226,12.0,0.557,0.217,0.503,6.9,17.1,12.1,16.5,2.7,1.3,27.1,9.0,,1.4,1.3,2.7,0.106,,0.0,3.3,3.3,2.7
Chris Udofi,SA,23,45,1149,10.1,0.490,0.004,0.376,9.3,14.1,11.7,8.1,1.9,3.2,17.5,12.4,,0.0,1.5,1.4,0.059,,-3.4,2.8,-0.6,0.7
Mfon Udofi,AU,25,9,74,-0.9,0.294,0.588,0.000,3.1,14.2,8.9,7.4,0.0,0.0,19.0,12.7,,-0.2,0.1,-0.1,-0.082,,-6.7,-1.1,-7.8,-0.2
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Robert Upsha,LO,22,28,438,13.9,0.510,0.057,0.339,7.7,24.5,15.7,3.7,0.7,7.7,14.5,22.8,,-0.3,0.6,0.3,0.035,,-6.2,0.8,-5.4,-0.6
Davon Ushe,DE,23,4,84,9.1,0.490,0.484,0.419,2.5,10.8,6.5,10.2,0.0,0.0,7.6,19.9,,0.0,0.0,0.0,0.017,,-1.5,-4.7,-6.2,-0.1
Davon Ushe,TOT,23,9,107,6.3,0.433,0.500,0.350,3.0,10.5,6.7,8.0,0.0,0.0,6.1,19.5,,-0.1,0.0,-0.1,-0.026,,-3.4,-5.1,-8.5,-0.3
Davon Ushe,MA,23,5,23,-3.8,0.212,0.556,0.111,4.9,9.5,7.2,0.0,0.0,0.0,0.0,17.9,,-0.1,0.0,-0.1,-0.182,,-10.1,-6.7,-16.8,-0.1
Rashad Vaugh,CA,19,4,84,3.2,0.323,0.348,0.174,1.3,15.9,8.6,16.3,2.3,0.9,10.8,28.8,,-0.4,0.1,-0.3,-0.163,,-7.8,-0.4,-8.2,-0.2
Anthony Veree,SA,30,43,627,9.7,0.518,0.021,0.418,6.7,13.0,9.8,8.6,0.8,1.8,14.5,18.0,,0.0,0.5,0.5,0.041,,-4.4,-0.8,-5.2,-0.8
Bryant Voile,RE,26,5,24,16.1,1.000,0.400,0.000,8.9,12.9,10.9,5.6,1.9,0.0,28.6,11.9,,0.1,0.0,0.1,0.155,,3.6,-1.3,2.3,0.0
Mardracus Wad,IO,24,35,692,10.0,0.578,0.299,0.469,1.9,5.9,3.9,13.1,2.8,0.4,19.5,14.0,,0.4,1.0,1.3,0.092,,-1.3,1.0,-0.3,0.5
Corey Walde,MA,23,41,1068,17.1,0.653,0.370,0.491,1.9,11.3,6.7,22.7,2.2,0.2,19.8,19.6,,2.4,1.0,3.4,0.154,,2.2,-0.6,1.6,1.6
Anthony Walke,FO,22,13,131,14.3,0.639,0.000,0.360,3.3,11.5,7.3,2.3,1.9,10.9,17.2,11.7,,0.1,0.2,0.3,0.118,,-3.9,6.1,2.2,0.2
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Chris Walke,RI,21,47,978,19.4,0.604,0.016,0.403,15.0,20.8,17.9,6.2,1.3,4.9,16.4,18.2,,1.8,0.8,2.7,0.130,,-0.1,0.3,0.2,0.9
Devondrick Walke,WE,23,25,370,8.4,0.507,0.541,0.193,1.6,14.5,8.3,8.1,1.6,0.2,14.5,16.4,,-0.1,0.4,0.3,0.042,,-2.3,-0.8,-3.2,-0.2
Ty Walke,IO,26,11,247,12.1,0.518,0.020,0.360,9.4,30.0,19.8,2.5,0.2,7.3,20.6,13.0,,-0.1,0.5,0.4,0.081,,-6.0,3.5,-2.5,-0.1
Karrington War,ER,22,6,23,2.6,0.286,0.286,0.000,4.8,31.6,17.5,0.0,0.0,0.0,0.0,13.4,,0.0,0.0,0.0,-0.066,,-10.8,-6.9,-17.8,-0.2
Julian Washbur,AU,24,48,906,7.5,0.530,0.511,0.154,1.9,15.5,9.0,4.7,1.0,1.0,13.4,11.1,,0.2,1.1,1.2,0.066,,-2.1,0.8,-1.4,0.2
Briante Webe,SF,23,28,805,16.0,0.533,0.190,0.198,3.1,18.0,10.8,22.0,3.7,0.4,15.6,18.4,,0.7,1.7,2.5,0.148,,0.3,3.2,3.5,1.9
Dez Well,OK,23,24,704,10.1,0.510,0.338,0.300,0.9,7.1,4.0,10.3,1.3,1.0,12.6,20.2,,-0.1,0.5,0.5,0.032,,-2.3,-0.9,-3.2,-0.3
Byron Wesle,SF,23,13,102,11.9,0.638,0.038,0.192,6.0,19.0,12.8,3.0,0.5,0.8,17.5,15.0,,0.1,0.1,0.2,0.111,,-3.1,-1.4,-4.5,-0.1
Terry Whisnan,IO,23,50,1639,10.9,0.562,0.627,0.125,1.8,9.3,5.5,7.1,1.7,0.8,9.1,14.5,,1.5,2.0,3.6,0.105,,0.9,0.9,1.8,2.6
Ladarius Whit,MA,23,1,15,14.3,0.571,0.000,0.286,0.0,0.0,0.0,11.9,0.0,0.0,0.0,22.9,,0.0,0.0,0.0,0.115,,-2.1,-8.3,-10.4,-0.1
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Ladarius Whit,DE,23,2,51,4.9,0.421,0.579,0.000,0.0,13.4,6.5,0.0,1.9,1.5,13.6,18.1,,-0.1,0.0,-0.1,-0.093,,-6.8,-3.8,-10.6,-0.2
Ladarius Whit,TOT,23,3,66,7.0,0.465,0.423,0.077,0.0,10.3,5.0,2.7,1.4,1.2,10.0,19.2,,-0.1,0.0,-0.1,-0.045,,-5.7,-4.8,-10.5,-0.2
Terrico Whit,BA,25,43,1603,18.5,0.590,0.369,0.206,2.7,14.1,8.3,11.5,1.5,0.4,5.6,20.9,,4.0,0.8,4.8,0.144,,3.4,-1.4,2.0,2.7
Greg Whittingto,SF,22,27,964,14.4,0.532,0.427,0.209,3.2,22.4,13.2,11.2,2.9,2.4,14.6,19.0,,0.3,2.2,2.5,0.126,,-0.3,3.6,3.4,2.2
Shayne Whittingto,FO,24,40,1231,14.1,0.536,0.414,0.254,6.9,22.3,14.4,6.9,2.3,1.4,14.7,18.9,,0.4,1.8,2.2,0.086,,-0.7,1.5,0.8,1.4
Nick Wiggin,RA,24,10,102,5.5,0.384,0.327,0.143,5.5,12.5,9.1,6.2,1.4,0.8,10.3,24.9,,-0.3,0.1,-0.2,-0.087,,-6.6,-2.7,-9.3,-0.3
C.J. Wilco,BA,25,7,248,18.8,0.647,0.557,0.206,1.8,11.6,6.6,12.5,1.2,1.0,9.4,20.6,,0.7,0.1,0.8,0.154,,4.0,-2.4,1.6,0.4
C.J. Wilco,TOT,25,21,687,17.8,0.604,0.549,0.205,1.6,11.6,6.6,13.8,1.2,0.7,8.7,22.6,,1.6,0.6,2.2,0.150,,3.7,-1.7,2.0,1.1
C.J. Wilco,CA,25,14,439,17.2,0.582,0.545,0.205,1.5,11.7,6.6,14.5,1.1,0.5,8.4,23.7,,0.9,0.5,1.4,0.148,,3.5,-1.3,2.2,0.8
Amir William,RI,23,38,508,11.0,0.636,0.000,0.806,9.0,16.1,12.5,3.4,1.0,3.7,21.0,10.0,,0.6,0.3,0.8,0.078,,-2.1,-0.1,-2.2,-0.1
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Coron William,MA,26,39,482,15.1,0.713,0.761,0.164,2.8,5.7,4.2,12.7,0.9,0.3,12.2,14.8,,1.4,0.2,1.6,0.158,,3.7,-3.0,0.7,0.5
Elliot William,SA,26,21,861,22.1,0.589,0.238,0.421,2.4,15.5,8.9,25.4,1.4,0.4,10.9,28.5,,2.0,0.8,2.8,0.156,,3.8,-0.9,2.9,1.7
Jeremy William,ID,28,40,920,11.7,0.482,0.393,0.255,6.4,15.3,10.8,10.5,1.8,2.2,11.9,20.3,,-0.1,1.1,1.1,0.057,,-2.0,0.7,-1.4,0.2
L.D. William,FO,27,8,48,4.4,0.429,0.500,0.375,0.0,19.3,9.4,6.1,1.0,0.0,17.7,20.7,,-0.1,0.0,-0.1,-0.078,,-7.4,-2.4,-9.7,-0.2
Jamil Wilso,TE,25,48,1592,14.1,0.578,0.449,0.211,3.6,14.6,9.2,8.7,1.4,1.4,12.5,19.5,,1.8,0.7,2.5,0.076,,1.2,-1.0,0.2,1.4
Christian Woo,DE,20,32,922,22.5,0.596,0.223,0.427,9.9,26.6,18.0,3.6,1.5,2.9,8.8,23.2,,2.3,0.9,3.2,0.167,,0.9,-1.7,-0.8,0.5
Kameron Wood,OK,22,49,1067,10.6,0.571,0.335,0.296,4.3,21.1,12.6,5.8,1.3,2.6,18.2,9.7,,0.4,1.5,1.9,0.087,,-3.2,2.8,-0.4,0.7
Delon Wrigh,RA,23,15,536,20.9,0.632,0.276,0.370,2.9,12.1,7.7,29.5,2.2,1.3,16.3,20.5,,1.4,0.7,2.1,0.188,,3.6,0.8,4.4,1.4
Joel Wrigh,TOT,26,37,1014,14.8,0.501,0.080,0.464,7.8,17.6,12.7,11.8,2.2,1.7,16.8,27.3,,-0.6,1.7,1.1,0.050,,-3.2,1.3,-1.9,0.0
Joel Wrigh,IO,26,30,899,14.6,0.505,0.074,0.446,7.5,16.8,12.2,11.5,2.1,1.8,17.4,27.6,,-0.6,1.5,0.9,0.047,,-3.3,1.5,-1.8,0.1
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Joel Wrigh,BA,26,7,115,16.3,0.471,0.133,0.622,9.5,23.9,16.6,14.1,2.6,0.8,12.2,24.9,,0.0,0.1,0.2,0.075,,-2.4,-0.3,-2.7,0.0
Keith Wrigh,TOT,26,35,530,12.4,0.515,0.008,0.193,12.6,15.5,14.1,6.5,2.2,3.1,18.3,13.2,,0.2,0.9,1.0,0.095,,-1.7,2.9,1.1,0.7
Keith Wrigh,AU,26,20,176,6.8,0.362,0.032,0.258,15.1,14.4,14.7,7.8,1.8,2.3,27.4,12.1,,-0.2,0.3,0.0,0.011,,-4.1,2.8,-1.3,0.0
Keith Wrigh,WE,26,15,354,15.2,0.571,0.000,0.170,11.4,16.1,13.9,5.8,2.4,3.4,14.5,13.7,,0.4,0.6,1.0,0.136,,-0.6,2.9,2.4,0.6
James Youn,MA,20,14,396,17.3,0.549,0.568,0.244,3.4,20.1,11.9,10.1,1.9,1.8,8.9,23.6,,0.5,0.5,1.0,0.121,,1.3,-0.5,0.8,0.5
Joe Youn,FO,23,3,105,17.2,0.548,0.183,0.250,0.0,11.0,5.3,10.6,2.4,0.0,13.1,32.1,,0.0,0.1,0.1,0.041,,-2.2,-2.8,-5.0,-0.1
Kevin Youn,MA,25,14,70,9.6,0.416,0.158,0.316,16.0,23.4,19.7,11.8,2.1,1.0,21.7,17.2,,0.0,0.1,0.1,0.040,,-3.7,1.0,-2.7,0.0
Talib Zann,OK,25,45,1299,18.1,0.550,0.091,0.624,11.4,25.2,18.3,6.1,1.8,0.9,13.5,21.4,,1.7,2.0,3.7,0.137,,-1.3,0.5,-0.7,0.7
Ta'Quan Zimmerma,ID,24,6,75,1.4,0.417,0.576,0.121,4.4,9.1,6.7,14.5,1.3,0.0,24.0,27.1,,-0.3,0.1,-0.2,-0.159,,-6.9,-3.1,-10.0,-0.2
Tomislav Zubci,OK,26,36,711,14.0,0.546,0.532,0.191,7.1,18.4,12.7,10.9,1.2,1.3,12.1,17.0,,0.9,0.8,1.7,0.115,,0.2,0.5,0.7,0.8
