GLG_Player,GLG_Tm,GLG_Age,GLG_G,GLG_MP,GLG_PER,GLG_TS%,GLG_3PAr,GLG_FTr,GLG_ORB%,GLG_DRB%,GLG_TRB%,GLG_AST%,GLG_STL%,GLG_BLK%,GLG_TOV%,GLG_USG%,GLG_Ws-dum,GLG_OWS,GLG_DWS,GLG_WS,GLG_WS/48,GLG_Bpm-dum,GLG_OBPM,GLG_DBPM,GLG_BPM,GLG_VORP
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Marcus Smar,MA,20,1,29,3.8,0.205,0.667,0.500,0.0,18.5,9.2,31.9,7.1,2.6,21.5,28.4,,-0.2,0.1,-0.1,-0.222,,-9.3,5.2,-4.1,0.0
Lenzelle Smit,ER,23,47,1145,12.0,0.556,0.397,0.144,3.8,12.0,7.9,13.2,2.1,0.1,13.6,13.9,,1.0,1.1,2.2,0.091,,0.4,0.6,1.0,1.4
Malik Smit,IO,24,23,248,7.9,0.504,0.886,0.038,1.8,8.2,5.0,6.1,1.0,1.0,8.0,15.5,,0.1,0.1,0.2,0.038,,-0.2,-2.7,-2.9,-0.1
Nolan Smit,DE,26,9,233,12.1,0.504,0.196,0.152,2.8,10.5,6.5,20.0,2.1,0.0,14.8,20.8,,0.0,0.1,0.1,0.022,,-2.1,-1.4,-3.6,-0.2
Roscoe Smit,LO,23,49,1774,16.7,0.577,0.073,0.349,10.9,20.0,15.6,3.9,1.2,1.4,12.6,19.8,,2.5,0.9,3.4,0.093,,-0.2,-2.0,-2.1,-0.1
Russ Smit,FO,23,7,175,21.9,0.592,0.155,0.592,1.8,8.4,5.0,40.7,3.5,0.5,19.0,27.8,,0.3,0.3,0.6,0.168,,2.4,0.3,2.7,0.3
Russ Smit,TOT,23,25,770,19.8,0.577,0.235,0.416,3.5,11.7,7.6,22.6,3.2,0.7,16.0,26.7,,1.0,1.0,2.0,0.126,,2.2,0.2,2.4,1.4
Russ Smit,IO,23,18,595,19.2,0.572,0.257,0.368,4.0,12.7,8.4,17.3,3.1,0.7,15.1,26.4,,0.7,0.7,1.4,0.114,,2.2,0.1,2.3,1.1
Richard Solomo,OK,22,28,503,18.9,0.636,0.007,0.526,15.3,25.3,20.4,1.3,1.6,2.4,15.8,18.4,,0.9,1.0,2.0,0.187,,-1.2,-0.4,-1.6,0.1
Tristan Spurloc,CA,23,4,82,1.8,0.338,0.571,0.286,0.0,15.8,8.0,0.0,2.6,1.0,14.5,15.6,,-0.2,0.1,-0.1,-0.058,,-8.4,-0.8,-9.2,-0.2
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
David Stockto,RE,23,43,1311,21.9,0.581,0.377,0.284,3.4,10.2,6.6,40.5,3.4,0.1,16.4,25.0,,3.9,0.5,4.4,0.160,,5.0,-1.9,3.1,2.8
Jarnell Stoke,IO,21,23,737,21.5,0.644,0.000,0.423,13.7,24.4,19.1,5.4,1.0,2.2,14.3,18.7,,1.9,0.9,2.8,0.182,,1.4,-0.1,1.4,1.0
Dexter Stricklan,LO,24,10,146,15.8,0.538,0.058,0.365,7.3,7.5,7.4,17.1,2.8,0.0,10.4,18.4,,0.2,0.0,0.3,0.094,,0.5,-2.0,-1.5,0.0
Andre Stringe,MA,23,43,987,11.8,0.601,0.683,0.174,2.6,8.6,5.6,16.8,1.7,0.1,16.2,14.9,,1.3,1.0,2.3,0.114,,1.3,-0.5,0.8,1.2
Ben Stron,WE,28,50,1490,14.8,0.535,0.084,0.210,7.8,19.5,13.4,8.8,1.0,2.9,11.6,17.2,,1.2,1.4,2.7,0.086,,-1.4,0.9,-0.5,0.9
Durrell Summer,WE,25,19,381,18.0,0.568,0.104,0.245,5.8,9.5,7.6,12.0,3.1,0.9,13.8,23.9,,0.4,0.4,0.7,0.091,,0.0,-0.6,-0.6,0.2
Durrell Summer,TOT,25,42,869,14.7,0.557,0.185,0.337,7.2,8.1,7.6,7.9,2.2,0.7,13.3,20.7,,0.8,0.3,1.1,0.059,,-0.5,-2.0,-2.6,-0.2
Durrell Summer,RE,25,23,488,12.1,0.547,0.258,0.421,8.2,7.0,7.6,4.7,1.5,0.5,12.8,18.3,,0.5,-0.1,0.4,0.035,,-0.9,-3.1,-4.1,-0.4
Dominique Sutto,SA,28,41,1018,18.4,0.614,0.094,0.449,10.4,15.9,13.3,11.8,2.6,1.1,17.2,21.6,,1.2,2.1,3.3,0.156,,0.9,2.4,3.3,2.2
Maurice Sutto,OK,25,43,978,16.7,0.627,0.004,0.308,10.0,21.4,15.8,4.4,1.3,4.0,14.0,14.9,,1.6,1.9,3.4,0.168,,-0.8,2.9,2.1,1.6
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Jordan Swin,CA,24,11,152,9.4,0.575,0.364,0.364,3.2,12.4,7.8,9.0,3.2,0.0,23.9,15.3,,0.0,0.3,0.2,0.073,,-2.4,1.7,-0.7,0.1
Gary Talto,FO,24,32,1046,12.4,0.467,0.335,0.193,3.8,9.5,6.6,27.8,2.1,0.2,16.6,21.6,,-0.4,1.5,1.2,0.053,,-0.8,0.9,0.1,0.9
Gary Talto,TOT,24,44,1497,13.5,0.486,0.343,0.234,3.9,10.1,6.9,33.1,2.0,0.2,18.6,20.4,,0.5,1.7,2.2,0.071,,-0.2,-0.1,-0.2,1.1
Gary Talto,RI,24,12,451,16.2,0.535,0.364,0.350,4.1,11.4,7.6,45.3,1.7,0.2,23.6,17.7,,0.9,0.2,1.0,0.111,,1.2,-2.2,-1.0,0.2
Tyrrel Tat,ID,22,25,358,7.6,0.508,0.372,0.430,5.7,16.3,10.9,7.5,0.8,0.6,17.0,14.6,,0.0,0.0,0.0,-0.004,,-3.3,-2.0,-5.3,-0.5
Asauhn Dixon-Tatu,MA,23,31,467,14.6,0.578,0.009,0.425,11.9,12.4,12.2,2.0,0.9,6.0,10.7,14.2,,0.7,0.7,1.4,0.144,,-1.9,1.9,-0.1,0.4
Jermaine Taylo,MA,28,22,606,9.1,0.470,0.423,0.238,1.9,6.9,4.4,17.0,1.8,0.6,16.2,23.0,,-0.7,0.6,-0.1,-0.006,,-2.7,-1.1,-3.8,-0.5
Jermaine Taylo,ID,28,17,484,11.4,0.496,0.352,0.164,3.1,10.0,6.5,13.7,1.3,0.2,12.0,23.4,,-0.2,-0.1,-0.2,-0.023,,-1.6,-3.2,-4.8,-0.6
Jermaine Taylo,TOT,28,39,1090,10.1,0.482,0.389,0.203,2.5,8.3,5.3,15.5,1.6,0.4,14.3,23.2,,-0.9,0.6,-0.3,-0.014,,-2.2,-2.0,-4.2,-1.0
Jeffery Taylo,AU,25,4,105,9.9,0.452,0.356,0.356,2.1,12.0,7.2,8.0,1.4,0.7,7.1,22.6,,0.0,0.1,0.1,0.027,,-3.2,-3.0,-6.1,-0.2
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
David Teagu,FO,31,5,21,-12.9,0.000,0.500,0.000,0.0,10.8,5.2,0.0,2.4,0.0,25.0,16.8,,-0.2,0.0,-0.2,-0.360,,-17.4,-0.6,-18.0,-0.1
Marquis Teagu,OK,21,44,1299,13.0,0.490,0.133,0.339,1.7,5.8,3.8,29.9,1.7,0.9,16.8,25.6,,-0.2,1.5,1.3,0.048,,-1.8,-0.9,-2.8,-0.4
Hasheem Thabee,GR,27,48,1069,15.9,0.620,0.000,0.498,8.3,22.1,15.3,2.4,0.9,8.7,21.3,17.4,,0.5,2.3,2.8,0.124,,-3.6,4.2,0.6,1.2
Xavier Thame,FO,24,18,348,12.9,0.495,0.208,0.158,3.4,8.1,5.7,16.5,2.0,0.5,8.5,17.7,,0.2,0.5,0.7,0.098,,-1.3,0.5,-0.8,0.2
Naadir Tharp,LO,23,14,250,6.1,0.472,0.365,0.135,0.8,8.7,4.9,24.7,1.3,0.3,29.6,17.8,,-0.5,0.0,-0.5,-0.088,,-5.0,-3.6,-8.5,-0.7
Adrian Thoma,BA,27,38,512,8.4,0.554,0.905,0.000,0.8,10.6,5.6,5.1,0.9,0.6,5.7,12.5,,0.4,0.5,0.9,0.089,,-0.6,-1.3,-1.9,0.0
Adonis Thoma,GR,21,50,1806,14.0,0.532,0.380,0.160,2.1,12.5,7.4,7.2,1.1,0.5,9.6,24.0,,1.1,2.0,3.0,0.081,,0.0,-1.0,-1.0,0.7
Tyrus Thoma,IO,28,16,299,7.4,0.394,0.210,0.320,4.8,18.7,11.8,6.0,1.5,4.8,17.4,20.3,,-0.8,0.4,-0.4,-0.068,,-7.1,1.2,-5.9,-0.5
Mychel Thompso,SA,26,47,1416,14.0,0.557,0.431,0.246,2.3,9.0,5.8,10.0,2.0,1.9,9.8,19.8,,1.2,2.4,3.6,0.122,,0.4,1.2,1.5,2.1
Jarvis Threat,RI,21,36,775,20.9,0.540,0.112,0.609,5.3,12.4,8.8,35.0,2.8,0.6,13.9,24.2,,1.9,0.6,2.5,0.157,,2.1,-0.3,1.8,1.2
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Yuki Togash,TE,21,24,207,6.7,0.560,0.524,0.143,1.5,3.5,2.5,14.7,0.9,0.0,19.8,11.1,,0.1,0.0,0.1,0.028,,-2.5,-3.3,-5.8,-0.3
Dar Tucke,RE,26,8,286,29.1,0.664,0.418,0.304,7.6,20.6,13.7,7.1,1.9,0.0,5.0,28.3,,1.3,0.1,1.4,0.233,,7.0,-4.6,2.3,0.5
Josiah Turne,LO,22,36,785,11.9,0.494,0.031,0.442,3.9,8.5,6.3,21.3,2.8,1.0,19.6,17.1,,-0.1,0.3,0.2,0.011,,-2.3,-0.7,-3.0,-0.3
James Tyle,MA,26,4,50,9.8,0.311,0.000,0.167,19.3,25.8,22.5,2.7,0.0,13.7,28.0,15.8,,-0.1,0.1,0.0,-0.009,,-9.9,5.9,-4.0,0.0
Mfon Udofi,AU,24,34,360,7.0,0.551,0.574,0.295,3.4,6.1,4.8,9.6,0.9,0.6,16.9,9.8,,0.2,0.2,0.4,0.052,,-1.2,-1.6,-2.8,-0.1
A.J. Usser,WE,23,3,18,3.3,0.333,0.000,0.000,23.4,6.3,15.2,15.6,2.8,9.3,62.5,19.3,,-0.1,0.0,-0.1,-0.247,,-10.2,6.8,-3.4,0.0
Robert Vade,BA,29,18,353,9.8,0.616,0.744,0.144,0.9,7.7,4.2,11.5,2.0,0.2,17.3,13.3,,0.3,0.4,0.7,0.097,,-0.3,-0.4,-0.6,0.2
Robert Vade,WE,29,6,84,6.8,0.445,0.645,0.032,1.3,6.7,3.9,11.3,1.2,0.0,8.7,17.8,,-0.1,0.0,0.0,-0.016,,-2.4,-3.8,-6.2,-0.1
Robert Vade,TOT,29,24,437,9.3,0.574,0.719,0.116,1.0,7.5,4.1,11.4,1.8,0.2,15.3,14.2,,0.2,0.4,0.7,0.075,,-0.7,-1.0,-1.7,0.1
Jordan Vandenber,WE,24,9,69,8.0,0.368,0.000,0.200,12.2,19.7,15.8,8.0,1.5,2.4,21.6,8.8,,0.0,0.1,0.0,0.032,,-5.1,1.8,-3.3,0.0
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Eloy Varga,LO,26,30,693,14.2,0.520,0.018,0.237,9.0,17.6,13.4,3.9,1.3,5.2,8.4,15.8,,0.6,0.5,1.1,0.076,,-2.3,0.4,-1.9,0.0
Jarvis Varnad,LO,26,8,185,16.4,0.557,0.000,0.224,8.0,20.4,14.4,7.2,0.5,6.4,13.5,20.8,,0.1,0.1,0.3,0.066,,-2.9,0.1,-2.8,-0.1
Anthony Veree,SA,29,31,360,17.0,0.662,0.038,0.346,6.0,18.9,12.8,8.3,0.7,0.0,13.5,20.7,,0.7,0.6,1.3,0.175,,-0.7,-1.0,-1.7,0.0
Noah Vonle,FO,19,2,27,13.4,0.412,0.176,0.000,15.8,20.9,18.3,6.4,5.6,6.2,19.0,34.2,,-0.1,0.1,0.0,-0.057,,-7.4,4.5,-2.9,0.0
Henry Walke,SF,27,17,472,17.7,0.624,0.617,0.218,1.7,13.7,7.9,8.4,1.8,2.3,6.8,20.8,,1.1,0.5,1.6,0.163,,3.6,-0.4,3.2,1.0
Devondrick Walke,AU,22,34,376,8.5,0.544,0.429,0.262,1.8,12.3,7.2,11.2,1.2,0.6,18.3,12.9,,0.1,0.3,0.4,0.051,,-2.2,-1.1,-3.3,-0.2
Ty Walke,RE,25,15,193,12.5,0.630,0.000,0.276,6.1,18.2,11.8,4.6,1.5,7.6,17.7,7.5,,0.2,0.1,0.3,0.079,,-2.7,3.4,0.6,0.2
Andrew Warre,RE,27,14,282,8.5,0.489,0.756,0.141,3.6,7.0,5.1,3.9,3.2,0.0,7.8,11.7,,0.1,0.0,0.1,0.025,,-0.4,-1.3,-1.7,0.0
Andrew Warre,TOT,27,29,453,6.4,0.432,0.698,0.127,3.6,7.6,5.6,6.0,2.6,0.4,10.7,12.8,,-0.3,0.3,0.1,0.005,,-2.4,-0.5,-2.9,-0.2
Andrew Warre,SA,27,15,171,2.9,0.339,0.604,0.104,3.8,8.5,6.3,9.5,1.7,1.0,15.2,14.6,,-0.4,0.3,-0.1,-0.026,,-5.6,0.7,-4.9,-0.2
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Josh Warre,IO,26,9,42,6.6,0.500,0.000,0.000,10.4,10.3,10.3,0.0,2.4,0.0,14.3,7.3,,0.0,0.0,0.1,0.063,,-3.3,-1.9,-5.2,-0.1
T.J. Warre,BA,21,9,319,23.6,0.599,0.194,0.267,9.1,11.9,10.4,7.7,2.1,1.3,9.0,28.2,,0.8,0.4,1.2,0.178,,2.7,-1.0,1.7,0.5
Dominic Water,GR,28,2,34,1.2,0.400,0.000,0.571,0.0,19.0,9.7,19.5,1.5,0.0,40.7,19.1,,-0.2,0.0,-0.1,-0.153,,-11.2,1.1,-10.2,-0.1
Christian Watfor,RE,23,6,111,9.2,0.466,0.704,0.074,1.6,17.7,9.2,10.8,2.3,1.2,12.5,10.6,,0.0,0.0,0.1,0.025,,-2.3,-0.2,-2.5,0.0
Christian Watfor,MA,23,27,760,12.3,0.508,0.401,0.343,6.5,16.7,11.6,8.3,1.1,1.3,14.0,21.5,,0.0,1.0,0.9,0.060,,-1.8,-0.1,-1.9,0.0
Christian Watfor,TOT,23,33,871,11.9,0.505,0.428,0.319,5.9,16.8,11.3,8.7,1.3,1.3,13.9,20.1,,0.0,1.0,1.0,0.055,,-1.8,-0.1,-2.0,0.0
Mitchell Wat,SA,25,9,130,9.4,0.397,0.044,0.400,15.9,14.2,15.0,6.2,0.4,6.9,15.9,20.4,,-0.2,0.2,0.0,0.007,,-6.4,2.5,-3.9,-0.1
Maalik Wayn,DE,23,19,474,13.6,0.493,0.245,0.160,1.4,8.9,5.1,32.2,1.1,0.3,11.9,21.6,,0.3,0.2,0.5,0.052,,-0.7,-3.1,-3.9,-0.4
David Wea,RE,24,43,1289,16.4,0.602,0.538,0.125,5.4,19.4,12.0,10.8,1.2,0.4,10.2,18.5,,2.7,0.1,2.8,0.103,,2.5,-2.1,0.4,1.3
Steve Weingarte,CA,26,21,272,6.2,0.521,0.371,0.048,6.2,10.4,8.3,2.8,0.8,0.6,14.8,12.7,,0.0,0.3,0.3,0.060,,-2.8,-0.5,-3.3,-0.1
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Delonte Wes,TE,31,4,101,17.0,0.423,0.083,0.367,7.4,12.2,9.8,21.9,4.2,1.6,6.7,30.4,,0.0,0.1,0.1,0.055,,-1.7,0.7,-1.0,0.0
Darren Whit,ER,23,4,26,-5.5,0.171,0.429,0.571,17.2,4.4,10.8,0.0,0.0,0.0,18.6,18.3,,-0.1,0.0,-0.1,-0.231,,-10.3,-6.2,-16.4,-0.2
Hassan Whitesid,SF,25,1,26,37.7,0.884,0.000,0.182,9.0,42.0,26.0,16.7,0.0,12.8,25.2,27.1,,0.1,0.1,0.1,0.238,,3.0,6.6,9.6,0.1
Hassan Whitesid,IO,25,3,86,42.2,0.847,0.000,0.257,16.6,42.6,29.7,2.4,1.2,15.8,15.2,23.5,,0.5,0.3,0.7,0.395,,3.7,4.6,8.3,0.4
Hassan Whitesid,TOT,25,4,112,41.2,0.856,0.000,0.239,14.8,42.4,28.8,5.7,0.9,15.1,17.8,24.3,,0.5,0.3,0.8,0.359,,3.5,5.1,8.6,0.5
Tyrone Whit,RI,24,42,721,8.6,0.488,0.540,0.195,1.2,12.1,6.5,20.3,1.0,0.4,18.4,21.1,,-0.4,0.2,-0.2,-0.011,,-2.6,-2.8,-5.4,-1.0
Shayne Whittingto,FO,23,1,18,5.2,0.512,0.000,0.500,5.9,18.8,12.2,8.1,0.0,0.0,29.1,16.8,,0.0,0.0,0.0,-0.028,,-7.7,-0.4,-8.1,0.0
Nick Wiggin,ID,23,28,669,9.3,0.510,0.388,0.212,2.2,7.2,4.7,5.6,0.7,0.3,9.5,18.8,,0.0,-0.2,-0.2,-0.017,,-2.3,-3.8,-6.1,-1.1
C.J. Wilco,FO,24,5,122,18.5,0.623,0.408,0.184,1.7,13.9,7.6,11.2,1.2,0.7,8.6,20.9,,0.3,0.2,0.4,0.169,,1.6,-0.6,1.0,0.2
Damien Wilkin,IO,35,50,1891,18.1,0.552,0.205,0.385,3.6,12.6,8.2,14.5,1.9,1.3,10.5,23.7,,3.1,1.6,4.8,0.121,,1.8,0.0,1.8,3.0
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Chaz William,TOT,23,6,97,5.1,0.360,0.394,0.121,3.3,6.7,5.0,36.8,0.5,1.6,22.3,20.0,,-0.2,0.1,-0.1,-0.057,,-5.4,-3.2,-8.6,-0.3
Chaz William,MA,23,3,58,5.7,0.293,0.261,0.087,1.8,9.2,5.5,47.7,0.0,2.6,17.3,22.0,,-0.1,0.0,-0.1,-0.065,,-6.6,-2.9,-9.5,-0.2
Chaz William,DE,23,3,39,4.1,0.506,0.700,0.200,5.5,2.8,4.2,20.6,1.2,0.0,31.5,17.1,,0.0,0.0,0.0,-0.044,,-3.5,-3.6,-7.1,-0.1
Elliot William,SA,25,29,1045,18.7,0.559,0.254,0.320,1.8,11.3,6.8,31.3,1.6,0.2,13.6,25.8,,1.6,1.6,3.2,0.149,,2.3,0.1,2.3,1.9
Jarvis William,ER,28,42,880,12.1,0.530,0.080,0.299,9.6,14.9,12.3,6.1,1.3,0.0,11.7,16.8,,0.8,0.8,1.6,0.087,,-1.2,-0.8,-2.0,0.0
L.D. William,GR,26,33,893,10.6,0.498,0.414,0.319,1.7,9.9,5.9,8.1,2.2,0.0,10.2,18.4,,0.2,1.1,1.3,0.069,,-1.2,0.2,-1.0,0.4
Michael William,SF,23,39,599,7.2,0.418,0.333,0.152,1.8,8.6,5.3,20.6,1.4,0.4,15.9,19.1,,-0.7,0.4,-0.3,-0.027,,-4.2,-1.6,-5.9,-1.0
Reggie William,OK,28,13,416,17.4,0.624,0.391,0.282,3.4,14.0,8.8,16.4,1.6,0.4,15.0,20.6,,0.8,0.6,1.4,0.158,,2.5,0.6,3.1,0.9
Rodney William,OK,23,17,197,9.4,0.489,0.469,0.234,1.1,11.6,6.5,10.3,1.7,2.1,11.3,16.8,,0.0,0.3,0.3,0.070,,-2.6,0.8,-1.8,0.0
Jamil Wilso,BA,24,40,1046,12.7,0.531,0.401,0.217,4.7,17.6,11.0,10.9,0.9,2.9,12.7,18.0,,0.6,1.5,2.1,0.096,,-1.4,1.4,0.0,0.9
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Austin Witte,RE,23,22,315,10.1,0.521,0.595,0.101,4.9,13.4,8.9,5.7,1.5,4.5,10.8,10.8,,0.2,0.1,0.3,0.040,,-1.6,0.5,-1.0,0.1
Nate Wolter,GR,23,12,378,20.5,0.536,0.108,0.184,5.0,13.4,9.3,37.7,1.6,0.8,11.9,22.5,,0.9,0.5,1.3,0.171,,3.1,0.8,3.9,0.9
Booker Woodfo,TE,28,47,953,13.3,0.555,0.487,0.163,1.3,8.4,4.9,10.5,2.0,0.2,9.6,19.8,,1.0,0.5,1.6,0.078,,0.3,-2.2,-1.9,0.0
Renaldo Woolridg,GR,24,37,513,6.8,0.403,0.182,0.198,8.0,20.6,14.4,1.9,1.0,0.8,11.4,12.7,,-0.4,0.7,0.3,0.025,,-5.5,-0.2,-5.8,-0.8
Chris Wrigh,BA,25,14,420,14.7,0.553,0.235,0.463,2.7,10.3,6.4,26.8,2.6,0.2,19.6,19.8,,0.3,0.6,0.9,0.105,,-0.6,0.4,-0.2,0.3
Joel Wrigh,DE,25,11,186,9.9,0.462,0.130,0.652,5.2,14.9,9.9,10.1,1.5,0.4,11.9,22.8,,-0.1,0.1,0.0,0.002,,-4.8,-2.0,-6.8,-0.4
Joel Wrigh,TOT,25,48,1275,18.1,0.566,0.033,0.475,9.8,15.3,12.5,10.7,1.9,2.0,13.9,23.8,,1.7,0.6,2.2,0.085,,-0.2,-0.4,-0.7,0.7
Joel Wrigh,ID,25,37,1089,19.5,0.584,0.018,0.448,10.6,15.4,12.9,10.8,2.0,2.3,14.2,23.9,,1.8,0.5,2.2,0.099,,0.5,-0.1,0.4,1.1
Keith Wrigh,AU,25,46,1001,15.1,0.570,0.005,0.403,15.4,18.1,16.8,6.0,1.4,3.6,14.8,11.7,,1.7,1.2,2.9,0.141,,0.4,1.9,2.4,1.8
Sherrod Wrigh,WE,23,1,6,12.4,0.615,0.000,0.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,,0.0,0.0,0.0,0.137,,-2.2,-6.1,-8.3,0.0
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Brandon Youn,TE,23,19,353,12.7,0.534,0.276,0.540,2.4,12.2,7.4,15.3,3.2,0.9,16.3,15.0,,0.3,0.4,0.6,0.086,,-1.6,1.0,-0.6,0.2
James Youn,MA,19,17,559,19.6,0.616,0.575,0.239,3.3,12.5,7.9,10.7,2.3,1.1,12.9,26.9,,0.9,0.8,1.7,0.142,,3.9,-0.6,3.3,1.2
Talib Zann,OK,24,50,1386,20.0,0.644,0.000,0.598,16.0,25.9,21.1,4.6,1.5,1.0,16.1,18.4,,3.3,2.6,5.9,0.206,,1.1,0.9,2.0,2.3
Ta'Quan Zimmerma,ID,23,41,816,4.3,0.417,0.561,0.111,2.1,9.1,5.5,13.8,1.2,0.1,19.1,13.4,,-0.9,-0.1,-1.0,-0.062,,-4.0,-2.1,-6.0,-1.4
