GLG_Player,GLG_Tm,GLG_Age,GLG_G,GLG_MP,GLG_PER,GLG_TS%,GLG_3PAr,GLG_FTr,GLG_ORB%,GLG_DRB%,GLG_TRB%,GLG_AST%,GLG_STL%,GLG_BLK%,GLG_TOV%,GLG_USG%,GLG_Ws-dum,GLG_OWS,GLG_DWS,GLG_WS,GLG_WS/48,GLG_Bpm-dum,GLG_OBPM,GLG_DBPM,GLG_BPM,GLG_VORP
Zhou Q,RI,,10,299,15.7,0.597,0.436,0.340,6.9,16.4,11.7,8.8,0.9,8.0,18.2,17.6,,0.3,0.2,0.5,0.084,,0.1,2.6,2.7,0.6
Michael Quall,SL,,13,309,13.9,0.492,0.412,0.465,6.0,22.5,13.8,9.7,1.1,2.3,11.0,21.4,,0.0,0.2,0.3,0.040,,-2.4,-0.6,-3.0,-0.1
Ivan Rab,ME,,18,502,23.5,0.615,0.052,0.352,12.2,24.1,18.2,10.8,1.4,4.8,12.2,20.8,,1.5,0.5,2.0,0.187,,2.2,1.6,3.8,1.2
Kyle Randal,LK,26,20,192,4.1,0.405,0.350,0.250,2.2,6.8,4.5,15.2,1.8,0.5,25.3,13.6,,-0.3,0.2,-0.2,-0.040,,-5.9,-1.0,-6.9,-0.4
Xavier Rathan-Maye,WE,23,31,1111,16.2,0.508,0.333,0.283,2.6,18.3,10.5,29.0,2.8,0.2,16.1,22.4,,0.7,1.7,2.4,0.104,,0.6,1.5,2.1,1.9
Davon Ree,NA,,6,149,9.1,0.458,0.482,0.339,1.4,20.4,10.8,15.5,1.2,2.8,17.9,21.3,,-0.2,0.1,0.0,-0.009,,-4.5,-0.2,-4.6,-0.2
Malachi Richardso,RE,22,6,173,10.9,0.477,0.382,0.250,2.4,17.2,9.6,7.1,2.9,0.5,11.7,20.1,,-0.1,0.3,0.2,0.049,,-2.4,1.0,-1.4,0.0
Shane Richard,RI,23,19,242,12.8,0.637,0.860,0.070,0.4,10.1,5.3,4.3,1.7,0.0,6.3,15.6,,0.5,0.1,0.6,0.113,,2.7,-3.5,-0.8,0.1
Tyler Roberso,AC,23,30,576,18.2,0.563,0.010,0.318,14.4,18.4,16.4,4.5,1.3,2.6,10.5,18.8,,1.1,0.6,1.7,0.141,,-0.7,-0.1,-0.8,0.3
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Devin Robinso,DE,22,27,715,17.4,0.630,0.378,0.297,3.6,17.1,10.4,8.8,1.6,2.7,14.1,19.9,,1.2,0.7,1.9,0.129,,1.0,0.0,1.0,0.9
L.J. Ros,SL,24,5,30,3.1,0.400,0.429,0.571,3.4,3.9,3.6,28.1,0.0,0.0,31.3,18.2,,-0.1,0.0,-0.1,-0.130,,-7.6,-5.4,-13.1,-0.1
LaQuinton Ros,TE,,2,9,-7.9,0.000,0.250,0.000,0.0,23.9,11.4,0.0,5.1,0.0,0.0,17.5,,-0.1,0.0,-0.1,-0.314,,-17.0,-2.0,-19.0,-0.1
Maverick Rowa,LK,21,16,225,6.6,0.504,0.657,0.143,1.4,10.6,6.0,5.3,1.8,2.0,17.7,17.6,,-0.2,0.3,0.0,0.001,,-3.5,-0.8,-4.3,-0.2
Cullen Russ,OK,,2,6,1.5,0.000,1.000,0.000,0.0,34.6,17.6,0.0,0.0,16.2,0.0,6.9,,0.0,0.0,0.0,-0.053,,-13.6,5.6,-8.0,0.0
JaKarr Sampso,RE,24,21,560,17.2,0.544,0.115,0.337,3.3,25.8,14.3,3.9,1.7,2.6,8.8,23.8,,0.5,0.9,1.4,0.118,,-2.7,0.3,-2.4,-0.1
Kethan Savag,RA,24,21,308,6.5,0.399,0.241,0.215,4.0,10.3,7.2,13.2,2.0,1.9,19.5,15.3,,-0.4,0.5,0.1,0.009,,-5.2,1.9,-3.3,-0.2
Durand Scot,ME,27,25,706,14.9,0.597,0.261,0.231,4.4,15.5,10.0,11.3,1.9,0.4,16.5,18.0,,0.9,0.3,1.2,0.084,,0.6,-0.6,0.0,0.6
Shannon Scot,LI,25,29,757,13.5,0.556,0.505,0.242,2.1,11.5,6.7,24.8,4.2,0.2,22.6,14.8,,0.4,1.6,2.0,0.124,,-0.9,2.5,1.6,1.1
Jerome Seagear,MA,,3,19,22.1,0.683,0.500,1.333,0.0,0.0,0.0,14.7,2.5,0.0,9.5,23.4,,0.1,0.0,0.1,0.294,,3.2,-6.9,-3.7,0.0
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Wayne Selde,ME,23,1,18,22.7,0.470,0.417,0.750,6.0,11.9,9.0,38.1,2.6,0.0,11.1,41.1,,0.0,0.0,0.0,0.119,,4.5,-2.9,1.6,0.0
Jeremy Sengli,LI,22,29,700,15.9,0.567,0.640,0.225,0.9,9.5,5.2,16.7,1.7,0.7,10.5,24.0,,0.9,1.0,1.9,0.127,,1.9,-1.5,0.4,0.7
Winston Shepar,SA,,11,234,13.3,0.486,0.138,0.475,8.1,21.7,15.5,12.0,1.4,0.7,14.9,21.0,,0.0,0.3,0.3,0.064,,-3.1,-0.5,-3.6,-0.2
Xavier Sila,NA,30,25,785,15.6,0.624,0.717,0.231,2.5,10.2,6.3,7.1,2.1,0.2,13.4,21.6,,1.4,0.5,1.9,0.116,,3.0,-2.3,0.7,0.9
Kobi Simmon,ME,20,16,499,14.3,0.563,0.335,0.299,3.0,7.1,5.1,17.3,1.6,0.8,15.2,21.7,,0.7,0.1,0.7,0.070,,1.0,-2.4,-1.3,0.1
Marcus Simmon,GR,30,13,257,7.3,0.535,0.283,0.453,4.3,9.6,7.0,5.1,1.6,0.4,14.8,12.7,,0.1,0.2,0.3,0.063,,-2.4,-0.2,-2.7,-0.1
Amjyot Sing,OK,26,20,143,4.2,0.388,0.778,0.111,1.5,9.4,5.5,9.6,2.3,2.7,15.0,19.4,,-0.3,0.2,-0.2,-0.062,,-5.4,-0.3,-5.7,-0.2
Marvin Singleton Jr,WO,24,5,95,1.9,0.409,0.789,0.211,1.2,11.3,6.3,2.8,1.0,0.0,16.2,11.5,,-0.1,0.0,-0.1,-0.053,,-4.7,-1.6,-6.3,-0.2
Donald Sloa,TE,30,15,496,16.9,0.579,0.473,0.193,1.0,12.6,6.5,23.6,1.5,0.0,14.1,20.7,,1.0,0.2,1.3,0.125,,2.8,-2.0,0.7,0.6
Kenneth Smit,GR,25,32,1007,12.1,0.480,0.358,0.332,2.5,12.9,7.7,34.6,2.7,0.3,25.5,15.5,,0.3,1.3,1.5,0.073,,-1.3,0.6,-0.7,0.6
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Roscoe Smit,SW,26,5,121,15.5,0.500,0.208,0.302,6.9,18.2,12.4,1.4,1.6,3.6,7.7,22.9,,0.0,0.1,0.2,0.064,,-4.2,-1.9,-6.1,-0.2
Roscoe Smit,HA,26,14,290,21.2,0.603,0.180,0.345,7.3,16.8,12.0,8.0,1.3,2.4,10.6,25.9,,0.6,0.3,1.0,0.158,,0.5,-1.2,-0.7,0.2
Roscoe Smit,TOT,26,19,411,19.5,0.575,0.188,0.333,7.2,17.2,12.1,6.1,1.4,2.7,9.8,25.0,,0.6,0.5,1.1,0.130,,-0.9,-1.4,-2.3,-0.1
James Southerlan,SA,27,29,818,11.5,0.520,0.481,0.081,3.8,17.8,11.4,7.1,1.0,2.4,8.8,16.2,,0.4,0.9,1.3,0.078,,-0.8,0.0,-0.9,0.4
Skylar Spence,FO,,12,104,13.8,0.528,0.000,0.273,14.8,10.3,12.6,1.3,1.9,4.7,10.9,11.2,,0.1,0.1,0.2,0.104,,-1.0,0.2,-0.9,0.0
Akeem Sprin,CA,23,16,216,6.8,0.474,0.700,0.057,1.5,8.8,5.0,4.8,1.4,0.8,7.7,15.4,,-0.1,0.1,0.0,0.005,,-2.1,-2.3,-4.3,-0.2
Keith Steffec,AC,28,26,378,3.8,0.474,0.682,0.094,2.0,13.3,7.7,11.0,1.5,1.8,28.3,13.8,,-0.6,0.3,-0.3,-0.036,,-4.6,0.9,-3.7,-0.3
David Stockto,RE,26,26,750,17.7,0.548,0.377,0.282,2.9,10.1,6.4,27.6,2.8,0.8,14.5,22.5,,1.2,1.0,2.2,0.140,,2.9,0.9,3.7,1.8
Diamond Ston,TOT,20,14,284,14.8,0.494,0.190,0.361,10.5,15.5,13.1,6.9,1.0,3.4,14.1,32.3,,-0.3,0.3,0.0,-0.004,,-4.6,-2.6,-7.1,-0.7
Diamond Ston,SL,20,4,67,9.7,0.451,0.163,0.186,7.7,10.4,9.0,12.0,0.7,2.6,14.7,34.8,,-0.2,0.0,-0.2,-0.139,,-6.3,-3.6,-9.9,-0.2
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Diamond Ston,WC,20,10,217,16.4,0.509,0.200,0.426,11.4,17.1,14.3,5.3,1.1,3.6,13.9,31.6,,-0.1,0.3,0.2,0.038,,-4.0,-2.3,-6.3,-0.4
Julyan Ston,SW,29,5,141,11.3,0.385,0.512,0.244,3.0,18.0,10.3,36.6,2.7,1.2,19.5,17.0,,-0.1,0.2,0.1,0.025,,-2.3,1.1,-1.2,0.0
Eric Stutevill,NA,22,27,344,10.6,0.548,0.000,0.469,10.2,10.7,10.5,4.8,0.8,1.7,17.2,16.4,,0.3,0.1,0.4,0.057,,-3.1,-1.6,-4.7,-0.4
Jarvis Summer,WI,24,31,832,6.8,0.471,0.280,0.256,2.5,10.2,6.5,13.8,1.7,0.7,19.5,14.6,,-0.5,0.5,0.0,-0.003,,-3.0,-0.1,-3.1,-0.4
Edmond Sumne,FO,22,3,42,14.2,0.465,0.238,0.286,0.0,11.3,5.4,15.0,4.6,3.9,14.5,27.8,,-0.1,0.1,0.0,0.002,,-4.1,0.5,-3.6,0.0
Caleb Swaniga,CA,,10,310,19.4,0.543,0.171,0.393,11.9,33.0,22.1,15.9,1.6,1.7,15.9,22.5,,0.3,0.4,0.7,0.115,,0.1,1.6,1.7,0.5
Craig Swor,HA,24,30,601,12.2,0.585,0.325,0.389,3.7,10.3,6.9,8.4,2.7,3.1,17.1,15.5,,0.4,0.8,1.2,0.100,,-1.4,2.1,0.8,0.7
Tyrrel Tat,CA,25,15,194,5.0,0.435,0.242,0.576,4.4,10.4,7.3,7.7,1.3,1.8,21.0,11.5,,-0.2,0.1,-0.1,-0.013,,-4.8,0.3,-4.5,-0.2
Asauhn Dixon-Tatu,SL,26,18,283,10.8,0.477,0.000,0.414,12.0,11.1,11.6,2.1,1.0,6.9,12.7,14.3,,0.1,0.2,0.3,0.049,,-4.6,1.6,-2.9,-0.1
Walter Tavare,RA,25,1,33,19.3,0.732,0.000,0.250,13.7,20.5,17.1,0.0,0.0,8.8,18.4,14.5,,0.1,0.1,0.1,0.189,,-2.8,0.1,-2.7,0.0
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Isaiah Taylo,HA,23,2,76,21.1,0.542,0.182,0.159,4.2,2.9,3.5,53.5,1.3,0.0,14.5,30.4,,0.2,0.0,0.2,0.135,,3.7,-5.1,-1.3,0.0
Jermaine Taylo,SL,31,19,483,13.2,0.511,0.465,0.175,3.2,9.4,6.1,9.0,2.4,0.7,10.4,23.1,,0.0,0.3,0.3,0.030,,-0.8,-1.8,-2.6,-0.1
Jimmy Taylo,SF,22,20,423,17.9,0.680,0.000,0.766,9.3,18.5,13.8,6.5,1.4,8.4,15.6,11.9,,1.0,0.6,1.6,0.178,,-0.8,4.6,3.9,1.0
Marquis Teagu,ME,24,30,978,14.7,0.534,0.203,0.250,1.3,9.8,5.5,23.8,1.3,0.6,13.0,21.7,,1.4,0.1,1.5,0.074,,0.4,-2.3,-1.9,0.0
Rashawn Thoma,OK,23,30,832,13.9,0.529,0.351,0.376,6.5,16.4,11.6,12.3,2.4,2.6,17.5,22.6,,0.0,1.2,1.2,0.068,,-1.9,1.8,-0.1,0.7
Shaquille Thoma,ME,25,22,342,11.9,0.470,0.139,0.313,6.0,16.0,11.0,5.4,1.4,2.3,7.1,17.0,,0.2,0.2,0.3,0.045,,-3.0,-1.1,-4.1,-0.3
Sam Thompso,SW,25,23,587,12.4,0.546,0.381,0.166,5.0,12.4,8.6,7.7,1.9,1.5,10.2,15.7,,0.5,0.5,1.0,0.085,,-0.5,0.5,0.0,0.5
Shevon Thompso,RA,24,21,453,23.0,0.620,0.000,0.298,16.8,28.1,22.5,5.6,1.6,5.3,16.8,22.5,,0.9,1.1,2.0,0.211,,-0.3,2.6,2.3,0.8
Trevor Thompso,SA,23,21,222,13.3,0.542,0.138,0.621,7.4,22.9,15.9,8.2,1.3,5.6,15.0,16.9,,0.2,0.4,0.6,0.125,,-2.9,2.1,-0.9,0.1
Marcus Thornto,CA,24,29,1034,11.8,0.537,0.527,0.152,0.5,8.8,4.5,12.5,0.9,0.3,12.1,22.8,,0.3,0.3,0.6,0.027,,0.5,-2.9,-2.4,-0.2
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Marcus Thornto,GR,,13,316,22.2,0.584,0.466,0.148,4.2,9.9,7.1,10.4,3.0,0.0,8.6,30.6,,0.6,0.4,1.0,0.154,,4.3,-2.6,1.6,0.5
Sindarius Thornwel,AC,,1,38,6.3,0.421,0.286,0.429,2.8,24.8,14.0,15.2,1.3,2.2,26.5,25.2,,-0.1,0.0,-0.1,-0.121,,-9.0,0.7,-8.3,-0.1
Melo Trimbl,WO,22,26,891,14.8,0.543,0.311,0.268,0.9,9.1,5.0,25.5,1.2,0.7,16.9,26.1,,0.4,0.4,0.8,0.042,,-0.3,-2.1,-2.5,-0.2
Buay Tuac,WE,23,11,45,3.8,0.389,0.222,0.000,0.0,9.9,5.0,5.8,3.3,1.9,25.0,11.8,,-0.1,0.1,0.0,-0.037,,-7.1,2.1,-5.0,-0.1
Zeke Upsha,GR,26,26,525,12.9,0.593,0.822,0.133,1.5,11.5,6.5,5.7,1.6,0.0,9.9,17.7,,0.7,0.5,1.2,0.106,,1.6,-2.1,-0.5,0.3
Jarrod Uthof,FO,24,30,1019,18.6,0.546,0.351,0.182,7.1,21.1,13.8,11.3,1.3,3.1,7.7,21.0,,2.1,1.0,3.1,0.145,,2.3,0.1,2.4,1.9
Craig Victo,RI,22,8,86,8.3,0.454,0.458,0.542,6.3,9.9,8.1,6.9,2.7,3.0,11.9,15.6,,0.0,0.1,0.1,0.042,,-1.9,0.2,-1.7,0.0
Anthony Walke,TE,24,15,118,8.5,0.528,0.000,0.688,9.2,15.5,12.2,2.0,0.4,6.5,19.3,8.6,,0.1,0.1,0.2,0.062,,-3.6,1.7,-1.8,0.0
Chris Walke,RI,23,29,458,22.8,0.635,0.044,0.589,13.9,23.1,18.5,7.4,1.0,4.9,15.6,23.3,,1.2,0.4,1.6,0.166,,0.6,-0.3,0.3,0.4
Tyrone Wallac,AC,23,23,763,22.2,0.563,0.124,0.312,4.7,14.7,9.7,31.1,2.2,2.2,15.9,30.7,,0.9,0.9,1.8,0.111,,2.8,1.6,4.3,2.0
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Derrick Walton Jr,SF,22,11,357,16.8,0.558,0.431,0.229,2.3,9.2,5.6,32.8,2.0,0.0,17.2,22.1,,0.6,0.2,0.7,0.100,,1.5,-2.4,-1.0,0.2
Karrington War,WC,24,21,409,11.8,0.589,0.627,0.212,1.6,16.1,9.1,3.4,1.7,2.5,12.2,15.5,,0.2,0.5,0.8,0.091,,-1.2,0.1,-1.0,0.2
Jameel Warne,TE,24,25,869,21.9,0.563,0.081,0.196,11.8,18.0,14.8,11.0,1.5,3.5,9.0,22.0,,2.3,0.8,3.1,0.172,,2.6,1.2,3.8,2.1
Julian Washbur,AU,26,30,721,9.6,0.512,0.577,0.042,3.3,11.4,7.5,9.4,2.2,1.4,14.2,10.2,,0.4,1.0,1.3,0.088,,-0.6,2.1,1.4,1.0
Andre Washingto,RA,24,19,111,9.2,0.484,0.000,0.353,10.2,11.2,10.7,5.6,1.4,7.8,20.3,19.5,,-0.1,0.2,0.1,0.047,,-5.9,3.6,-2.3,0.0
Wes Washpu,WO,24,25,598,12.1,0.538,0.390,0.279,1.9,7.2,4.6,13.1,2.1,1.7,9.4,14.1,,0.6,0.4,1.0,0.084,,-0.3,0.2,-0.1,0.5
Paul Watso,WE,23,31,786,6.4,0.536,0.571,0.265,1.7,11.1,6.4,4.6,1.5,1.2,17.2,11.1,,-0.2,0.8,0.6,0.039,,-2.2,0.6,-1.5,0.2
Travis Wea,SB,27,24,690,17.6,0.589,0.492,0.147,4.5,24.7,14.9,9.5,1.3,1.1,9.9,21.4,,1.3,0.7,2.0,0.136,,1.7,-0.3,1.4,1.0
James Webb II,TOT,24,25,679,14.2,0.569,0.665,0.348,4.5,21.1,12.9,7.4,2.3,0.6,12.8,18.2,,0.7,0.8,1.5,0.108,,0.5,-0.4,0.1,0.6
James Webb II,LI,24,4,105,14.2,0.538,0.860,0.233,6.0,19.2,12.5,4.5,2.3,0.8,9.5,21.0,,0.1,0.2,0.3,0.125,,0.2,-1.2,-1.0,0.0
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
James Webb II,DE,24,21,574,14.2,0.576,0.619,0.376,4.3,21.5,13.0,7.9,2.3,0.5,13.5,17.7,,0.6,0.6,1.3,0.105,,0.6,-0.2,0.4,0.6
Briante Webe,RI,25,13,447,21.1,0.588,0.173,0.285,4.6,15.3,10.0,29.4,4.4,0.6,19.9,22.4,,0.9,0.5,1.4,0.153,,2.6,1.8,4.4,1.2
Negus Webster-Cha,RA,25,10,146,9.9,0.620,0.838,0.054,2.3,15.5,8.9,5.1,1.4,0.7,20.9,14.4,,0.0,0.2,0.2,0.082,,-1.4,-0.1,-1.5,0.0
Andrew Whit,HA,24,4,105,11.8,0.557,0.600,0.222,1.0,7.2,4.1,6.0,1.4,0.0,9.2,21.7,,0.1,0.1,0.2,0.073,,-0.3,-3.5,-3.8,-0.1
Andrew Whit,TOT,24,28,921,13.3,0.569,0.513,0.203,2.1,14.2,8.1,6.7,0.9,1.0,10.2,19.8,,1.0,0.6,1.6,0.083,,0.2,-1.5,-1.4,0.3
Andrew Whit,MA,24,24,816,13.4,0.571,0.500,0.200,2.3,15.1,8.6,6.7,0.9,1.1,10.4,19.5,,0.9,0.5,1.4,0.084,,0.2,-1.3,-1.1,0.3
Derrick Whit,AU,,10,244,18.1,0.537,0.354,0.274,5.2,9.8,7.5,13.2,2.0,2.7,12.4,25.9,,0.3,0.3,0.6,0.124,,0.3,-0.3,0.1,0.2
Isaiah Whitehea,LI,,16,412,14.5,0.507,0.317,0.195,1.8,13.6,7.7,28.7,1.7,1.2,16.8,32.8,,-0.5,0.7,0.2,0.021,,-1.5,-0.3,-1.9,0.0
Jacob Wile,LI,23,16,329,9.6,0.538,0.324,0.111,3.8,14.8,9.3,8.3,0.7,1.5,17.5,17.6,,-0.1,0.5,0.3,0.046,,-4.2,0.1,-4.1,-0.3
Brian William,WI,25,25,440,8.7,0.451,0.175,0.369,5.0,17.6,11.5,7.0,1.9,0.4,14.3,13.2,,-0.2,0.4,0.2,0.019,,-3.8,0.1,-3.7,-0.3
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
C.J. William,AC,27,6,160,16.4,0.618,0.466,0.517,2.0,11.8,7.0,10.8,1.5,1.1,14.4,22.0,,0.3,0.1,0.4,0.125,,1.0,-1.4,-0.4,0.1
Coron William,SW,28,10,127,8.1,0.485,0.697,0.212,3.3,7.0,5.1,9.1,2.7,0.0,14.3,14.1,,0.0,0.1,0.1,0.027,,-1.9,-0.6,-2.5,0.0
Devin William,MA,23,27,610,18.0,0.557,0.072,0.377,15.6,31.8,23.7,10.2,1.3,1.7,17.4,20.3,,0.8,0.8,1.6,0.127,,-1.1,0.9,-0.2,0.5
Derek Willi,GR,22,27,782,16.0,0.590,0.457,0.126,5.6,18.4,12.0,4.9,2.0,2.4,11.7,18.6,,1.0,1.1,2.1,0.129,,0.6,0.6,1.3,1.1
Jarvis William,WO,31,8,170,8.3,0.520,0.311,0.156,4.6,8.2,6.4,6.7,1.4,0.0,12.7,14.3,,0.0,0.1,0.1,0.034,,-2.0,-1.4,-3.4,-0.1
Jacorey William,CA,23,29,878,15.6,0.553,0.035,0.324,5.7,20.9,13.0,8.9,1.7,2.3,16.1,22.7,,0.2,0.9,1.0,0.057,,-2.5,0.6,-1.8,0.1
Marcus William,RE,,28,727,10.1,0.429,0.448,0.092,1.5,10.1,5.7,35.5,1.6,0.1,21.4,18.5,,-0.4,0.6,0.2,0.013,,-1.9,-1.0,-2.9,-0.3
Matt William,SF,,24,636,5.3,0.480,0.784,0.043,2.2,8.5,5.3,5.7,0.7,0.3,12.9,17.5,,-0.6,0.1,-0.5,-0.037,,-2.3,-2.8,-5.1,-0.8
Michael William,CA,26,6,86,5.8,0.325,0.414,0.379,2.5,10.5,6.3,21.3,1.7,1.0,10.6,18.8,,-0.2,0.1,-0.1,-0.073,,-5.0,-1.7,-6.7,-0.2
Prince William,TE,25,10,105,8.9,0.594,0.500,0.154,0.0,11.3,5.4,5.8,2.2,0.0,17.8,12.6,,0.0,0.1,0.1,0.049,,-1.7,-1.2,-2.8,0.0
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Shawne William,WO,31,24,577,11.4,0.568,0.610,0.258,2.3,13.8,8.2,3.7,1.6,2.6,9.2,14.9,,0.5,0.5,1.0,0.083,,-0.5,0.1,-0.4,0.4
T.J. William,SW,23,21,412,12.0,0.464,0.208,0.298,5.6,8.8,7.2,21.6,2.8,0.0,16.6,24.9,,-0.5,0.4,-0.1,-0.009,,-2.5,-0.7,-3.2,-0.2
Tommy William,HA,24,24,245,7.6,0.401,0.203,0.275,8.6,14.6,11.6,7.3,2.7,4.5,20.5,16.7,,-0.4,0.4,0.0,-0.007,,-6.0,3.1,-3.0,-0.1
Troy William,RI,23,11,311,18.3,0.568,0.540,0.248,4.9,17.1,11.0,10.2,2.8,0.8,12.7,26.2,,0.4,0.3,0.7,0.107,,2.0,-1.7,0.3,0.3
D.J. Wilso,WI,,6,180,15.7,0.564,0.372,0.070,3.7,9.9,6.9,11.9,2.3,1.0,14.5,24.0,,0.1,0.1,0.2,0.056,,0.3,-1.6,-1.3,0.0
Jamil Wilso,TOT,27,7,192,10.3,0.557,0.478,0.254,3.4,16.4,9.9,13.7,0.3,2.6,22.8,21.2,,-0.1,0.1,0.0,-0.001,,-2.7,-1.0,-3.6,-0.1
Jamil Wilso,FO,27,2,51,10.2,0.541,0.526,0.158,4.3,18.6,11.2,8.5,1.0,3.2,22.8,21.8,,-0.1,0.0,0.0,-0.010,,-3.1,-1.5,-4.7,-0.1
Jamil Wilso,AC,27,5,141,10.3,0.563,0.458,0.292,3.1,15.6,9.4,15.6,0.0,2.4,22.8,21.0,,-0.1,0.1,0.0,0.003,,-2.5,-0.8,-3.3,-0.1
Thomas Wimbus,LI,24,29,549,12.5,0.523,0.454,0.435,5.1,15.2,10.1,6.7,2.8,1.3,16.8,23.7,,-0.3,1.1,0.7,0.064,,-3.2,0.4,-2.8,-0.2
Nate Wolter,SL,26,13,453,14.3,0.488,0.241,0.219,2.5,15.9,8.8,32.5,1.4,0.2,14.2,22.6,,0.2,0.2,0.4,0.045,,-0.6,-1.0,-1.6,0.1
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Adam Woodbur,FO,24,4,39,15.3,0.618,0.000,1.143,19.7,27.4,23.4,3.3,2.5,2.1,32.2,16.8,,0.0,0.1,0.1,0.103,,-2.7,-0.6,-3.3,0.0
Adam Woodbur,WE,24,24,337,16.0,0.578,0.013,0.766,15.4,23.5,19.4,8.2,1.0,2.5,18.3,16.5,,0.6,0.5,1.1,0.162,,-1.3,0.8,-0.5,0.2
Adam Woodbur,TOT,24,28,376,15.9,0.582,0.012,0.798,15.8,23.9,19.9,7.7,1.2,2.5,19.8,16.5,,0.7,0.5,1.2,0.155,,-1.4,0.6,-0.8,0.2
Brandon Woo,WC,29,28,668,12.4,0.521,0.311,0.152,2.2,6.8,4.6,19.1,1.5,0.5,12.7,21.3,,0.4,0.5,0.9,0.063,,-1.0,-1.9,-2.9,-0.3
Christian Woo,DE,22,24,756,27.1,0.624,0.220,0.435,9.9,23.2,16.6,15.4,2.1,4.8,14.4,27.9,,2.2,1.1,3.3,0.209,,3.9,2.3,6.2,2.6
Zeek Woodle,WO,,3,8,-5.3,0.000,0.500,0.000,0.0,0.0,0.0,0.0,6.1,0.0,0.0,11.0,,0.0,0.0,0.0,-0.209,,-9.8,2.0,-7.8,0.0
Chris Wrigh,OK,29,12,294,17.0,0.579,0.185,0.371,5.9,11.3,8.6,9.5,2.4,3.0,14.8,24.0,,0.2,0.4,0.6,0.100,,-1.4,0.7,-0.7,0.2
Jay Wrigh,LK,23,13,55,4.6,0.424,0.278,0.111,2.0,11.9,6.9,13.8,1.8,0.0,20.9,19.1,,-0.1,0.1,-0.1,-0.072,,-6.7,-1.7,-8.4,-0.1
Tony Wrote,RI,24,24,503,9.4,0.521,0.329,0.384,2.6,7.6,5.1,18.2,1.6,0.9,23.4,26.1,,-0.6,0.1,-0.5,-0.051,,-3.5,-2.9,-6.4,-0.9
Guerschon Yabusel,MA,,7,231,21.6,0.584,0.355,0.309,6.1,17.1,11.6,14.8,2.1,3.5,12.6,26.2,,0.5,0.3,0.7,0.153,,2.2,0.9,3.1,0.5
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Kendal Yanc,AU,23,1,1,11.9,0.362,1.000,4.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,-0.496,,-2.8,-32.2,-35.1,0.0
James Youn,TOT,22,23,780,19.4,0.590,0.577,0.367,3.1,13.7,8.5,13.1,1.9,1.2,11.3,25.9,,1.5,0.6,2.2,0.135,,3.9,-1.7,2.2,1.3
